日期,类型,城市名,id,AQI,PM2.5,PM10,SO2,NO2,CO,O3,等级,排名
1月6日,1,上饶,5,50,27,54,14,34,0.72,31,优,142
1月6日,1,抚州,6,57,35,64,6,34,0.9,36,良,171
1月6日,1,九江,7,104,78,91,10,36,0.96,4,轻度污染,287
1月6日,1,景德镇,8,45,24,50,13,30,0.87,28,优,119
1月6日,1,萍乡,9,121,91,136,33,66,3.19,17,轻度污染,314
1月6日,1,新余,10,69,44,88,44,49,1.66,30,良,219
1月6日,1,鹰潭,11,61,41,49,53,34,0.56,34,良,192
1月7日,1,南昌,1,48,32,52,5,35,1.37,22,优,176
1月7日,1,赣州,2,39,17,38,9,19,1.06,69,优,115
1月7日,1,宜春,3,55,39,45,28,27,1.23,41,良,216
1月7日,1,吉安,4,35,13,34,9,19,0.87,65,优,97
1月7日,1,上饶,5,44,24,46,10,33,0.95,15,优,152
1月7日,1,抚州,6,36,20,36,5,25,1.04,34,优,102
1月7日,1,九江,7,36,19,38,6,34,1.32,21,优,103
1月7日,1,景德镇,8,37,19,38,12,22,1.07,32,优,106
1月7日,1,萍乡,9,46,30,48,8,32,1.68,16,优,165
1月7日,1,新余,10,43,19,46,20,30,1.27,39,优,146
1月7日,1,鹰潭,11,36,24,29,13,30,0.82,21,优,104
1月8日,1,南昌,1,49,34,45,5,28,1.05,59,优,126
1月8日,1,赣州,2,35,17,34,7,24,1.35,66,优,51
1月8日,1,宜春,3,42,29,37,6,26,0.93,22,优,93
1月8日,1,吉安,4,48,28,51,14,25,1.37,73,优,121
1月8日,1,上饶,5,38,23,38,12,26,1.1,61,优,69
1月8日,1,抚州,6,40,25,40,6,19,1.03,71,优,85
1月8日,1,九江,7,59,42,45,9,25,0.94,49,良,184
1月8日,1,景德镇,8,40,22,41,9,25,1.03,31,优,81
1月8日,1,萍乡,9,64,45,67,16,32,1.99,48,良,217
1月8日,1,新余,10,45,27,46,17,25,1.21,69,优,101
1月8日,1,鹰潭,11,49,33,38,18,27,0.87,59,优,127
1月9日,1,南昌,1,56,39,50,5,34,0.85,17,良,147
1月9日,1,赣州,2,61,35,68,14,34,1.31,67,良,171
1月9日,1,宜春,3,39,25,35,6,25,0.86,26,优,64
1月9日,1,吉安,4,60,41,69,16,30,1.13,39,良,164
1月9日,1,上饶,5,67,48,76,11,32,0.96,29,良,196
1月9日,1,抚州,6,53,36,54,5,21,0.87,26,良,135
1月9日,1,九江,7,56,40,44,6,28,0.75,21,良,149
1月9日,1,景德镇,8,40,25,38,6,20,0.77,24,优,71
1月9日,1,萍乡,9,70,51,77,14,32,1.53,34,良,211
1月9日,1,新余,10,56,37,62,17,32,0.9,30,良,142
1月9日,1,鹰潭,11,83,61,56,21,37,0.72,18,良,248
1月10日,1,南昌,1,35,23,26,4,36,0.92,8,优,66
1月10日,1,赣州,2,78,57,81,12,28,1.35,42,良,239
1月10日,1,宜春,3,67,48,53,9,25,0.88,37,良,212
1月10日,1,吉安,4,53,33,58,14,37,1.12,11,良,159
1月10日,1,上饶,5,49,32,49,7,34,0.97,6,优,145
1月10日,1,抚州,6,35,22,34,5,30,1.03,7,优,68
1月10日,1,九江,7,50,35,36,6,32,0.86,7,优,148
1月10日,1,景德镇,8,19,11,16,7,20,0.9,9,优,14
1月10日,1,萍乡,9,43,29,45,9,29,1.33,4,优,109
1月10日,1,新余,10,40,23,40,12,35,0.98,14,优,94
1月10日,1,鹰潭,11,46,31,22,9,27,0.64,6,优,128
1月11日,1,南昌,1,23,15,19,3,29,0.85,13,优,28
1月11日,1,赣州,2,29,17,28,6,26,1.28,13,优,52
1月11日,1,宜春,3,110,82,91,13,21,0.93,59,轻度污染,281
1月11日,1,吉安,4,26,11,25,9,33,1.14,8,优,39
1月11日,1,上饶,5,19,11,15,21,26,0.92,6,优,15
1月11日,1,抚州,6,23,12,23,5,30,1.02,7,优,30
1月11日,1,九江,7,56,39,42,7,31,0.79,5,良,172
1月11日,1,景德镇,8,17,10,13,9,25,0.81,7,优,12
1月11日,1,萍乡,9,48,34,41,5,24,1.05,13,优,136
1月11日,1,新余,10,26,14,25,7,29,1.08,14,优,37
1月11日,1,鹰潭,11,26,16,12,7,27,0.55,8,优,36
1月12日,1,南昌,1,44,30,40,4,29,0.6,40,优,120
1月12日,1,赣州,2,23,14,22,4,16,1.14,32,优,21
1月12日,1,宜春,3,121,91,90,12,23,1.15,50,轻度污染,276
1月12日,1,吉安,4,39,21,39,9,21,0.91,27,优,97
1月12日,1,上饶,5,30,19,27,6,20,0.75,24,优,50
1月12日,1,抚州,6,38,24,38,6,20,0.81,36,优,95
1月12日,1,九江,7,61,43,48,9,28,0.57,31,良,180
1月12日,1,景德镇,8,35,22,34,8,23,0.68,21,优,78
1月12日,1,萍乡,9,71,52,67,8,28,1.48,25,良,211
1月12日,1,新余,10,45,28,44,11,26,0.74,31,优,126
1月12日,1,鹰潭,11,41,28,25,6,21,0.46,31,优,105
1月13日,1,南昌,1,56,38,57,5,41,0.69,26,良,123
1月13日,1,赣州,2,39,24,38,7,16,1.13,55,优,47
1月13日,1,宜春,3,115,87,94,12,25,1.06,48,轻度污染,261
1月13日,1,吉安,4,49,27,51,13,27,0.79,36,优,96
1月13日,1,上饶,5,40,23,39,8,26,0.75,33,优,55
1月13日,1,抚州,6,41,24,41,8,20,0.75,44,优,59
1月13日,1,九江,7,82,60,71,8,33,0.6,28,良,208
1月13日,1,景德镇,8,37,19,38,7,23,0.6,14,优,39
1月13日,1,萍乡,9,69,49,69,12,31,1.68,27,良,172
1月13日,1,新余,10,50,31,50,14,27,0.73,48,优,106
1月13日,1,鹰潭,11,46,32,37,12,23,0.43,28,优,87
1月14日,1,南昌,1,102,76,101,7,35,0.85,49,轻度污染,228
1月14日,1,赣州,2,40,26,38,6,16,0.99,44,优,45
1月14日,1,宜春,3,110,82,86,9,33,1.25,29,轻度污染,240
1月14日,1,吉安,4,59,40,64,16,30,0.91,32,良,106
1月14日,1,上饶,5,57,39,63,9,28,0.82,28,良,101
1月14日,1,抚州,6,61,43,63,6,21,0.82,41,良,117
1月14日,1,九江,7,127,97,114,9,26,0.64,53,轻度污染,268
1月14日,1,景德镇,8,46,29,47,5,17,0.69,35,优,63
1月14日,1,萍乡,9,72,52,70,11,29,1.03,33,良,148
1月14日,1,新余,10,62,43,68,11,29,0.81,41,良,118
1月14日,1,鹰潭,11,63,46,44,21,27,0.54,24,良,121
1月15日,1,南昌,1,98,73,84,4,40,1.15,23,良,233
1月15日,1,赣州,2,50,34,51,8,25,1.19,26,优,82
1月15日,1,宜春,3,73,53,57,10,30,0.98,33,良,172
1月15日,1,吉安,4,54,38,55,8,33,1.25,15,良,96
1月15日,1,上饶,5,67,48,76,5,26,1.05,32,良,149
1月15日,1,抚州,6,64,46,65,5,24,0.99,25,良,142
1月15日,1,九江,7,117,88,98,8,31,0.76,32,轻度污染,271
1月15日,1,景德镇,8,55,39,49,5,19,1.01,27,良,105
1月15日,1,萍乡,9,56,39,48,7,30,1.42,23,良,111
1月15日,1,新余,10,56,40,59,6,28,1.1,30,良,113
1月15日,1,鹰潭,11,100,75,47,21,33,0.86,22,良,239
1月16日,1,南昌,1,47,33,34,3,27,0.95,27,优,124
1月16日,1,赣州,2,20,12,18,4,21,1.43,15,优,26
1月16日,1,宜春,3,99,74,84,10,29,1.04,41,良,245
1月16日,1,吉安,4,25,10,25,8,35,1.44,9,优,46
1月16日,1,上饶,5,19,10,18,18,23,1.03,18,优,19
1月16日,1,抚州,6,33,21,32,5,26,1.08,23,优,79
1月16日,1,九江,7,83,61,62,7,30,0.72,19,良,219
1月16日,1,景德镇,8,18,11,15,6,24,0.95,12,优,12
1月16日,1,萍乡,9,60,44,51,10,25,1.48,21,良,176
1月16日,1,新余,10,26,17,26,5,28,1.23,15,优,57
1月16日,1,鹰潭,11,29,20,13,10,26,0.75,20,优,66
1月17日,1,南昌,1,84,62,67,4,28,0.82,29,良,204
1月17日,1,赣州,2,21,13,20,4,16,1.37,24,优,24
1月17日,1,宜春,3,187,144,148,13,41,1.44,41,中度污染,325
1月17日,1,吉安,4,51,34,53,9,23,1.3,22,良,119
1月17日,1,上饶,5,36,22,36,17,19,0.8,16,优,79
1月17日,1,抚州,6,66,48,63,5,22,0.88,28,良,156
1月17日,1,九江,7,92,69,79,7,28,0.7,20,良,219
1月17日,1,景德镇,8,20,12,19,5,20,0.66,11,优,22
1月17日,1,萍乡,9,92,68,84,10,27,1.21,28,良,221
1月17日,1,新余,10,54,35,54,6,25,1.01,22,良,123
1月17日,1,鹰潭,11,63,45,32,5,20,0.55,24,良,145
1月18日,1,南昌,1,65,47,59,5,32,0.7,29,良,136
1月18日,1,赣州,2,41,28,38,4,14,1.2,36,优,72
1月18日,1,宜春,3,104,78,82,9,39,1.14,27,轻度污染,228
1月18日,1,吉安,4,53,35,55,11,21,0.97,27,良,110
1月18日,1,上饶,5,47,27,47,7,21,0.87,13,优,90
1月18日,1,抚州,6,46,31,44,5,18,0.67,35,优,89
1月18日,1,九江,7,72,53,61,8,24,0.59,39,良,148
1月18日,1,景德镇,8,25,14,24,4,15,0.63,24,优,13
1月18日,1,萍乡,9,90,67,87,12,34,1.28,16,良,195
1月18日,1,新余,10,51,33,53,16,24,0.91,27,良,104
1月18日,1,鹰潭,11,57,40,36,9,21,0.59,22,良,124
1月19日,1,南昌,1,79,58,74,4,33,0.76,48,良,185
1月19日,1,赣州,2,42,29,40,3,15,1.11,47,优,73
1月19日,1,宜春,3,102,77,81,8,42,1.23,20,轻度污染,246
1月19日,1,吉安,4,54,36,58,9,19,1.02,34,良,109
1月19日,1,上饶,5,55,37,52,7,20,0.92,39,良,111
1月19日,1,抚州,6,66,48,65,14,22,0.75,57,良,148
1月19日,1,九江,7,102,76,90,9,31,0.74,44,轻度污染,244
1月19日,1,景德镇,8,68,49,64,8,19,0.85,45,良,157
1月19日,1,萍乡,9,107,80,103,14,35,1.28,31,轻度污染,252
1月19日,1,新余,10,60,42,63,11,25,0.99,33,良,128
1月19日,1,鹰潭,11,67,48,46,4,16,0.61,54,良,154
1月20日,1,南昌,1,96,71,97,6,51,0.96,39,良,248
1月20日,1,赣州,2,42,28,40,6,16,1.16,51,优,76
1月20日,1,宜春,3,77,56,63,10,32,0.96,42,良,200
1月20日,1,吉安,4,56,37,62,14,23,0.99,33,良,116
1月20日,1,上饶,5,69,49,63,7,22,0.91,46,良,171
1月20日,1,抚州,6,73,53,73,7,27,0.85,44,良,187
1月20日,1,九江,7,100,74,94,10,36,0.67,55,良,255
1月20日,1,景德镇,8,73,53,76,5,24,0.93,39,良,188
1月20日,1,萍乡,9,95,71,93,23,36,1.85,24,良,244
1月20日,1,新余,10,64,44,76,14,35,1.47,20,良,147
1月20日,1,鹰潭,11,67,48,57,7,21,0.65,48,良,158
1月21日,1,南昌,1,97,72,93,7,38,0.96,47,良,226
1月21日,1,赣州,2,45,28,45,6,21,1.28,48,优,66
1月21日,1,宜春,3,105,78,84,17,29,1.28,55,轻度污染,245
1月21日,1,吉安,4,66,47,74,10,25,1.09,37,良,144
1月21日,1,上饶,5,71,51,71,7,18,0.84,58,良,160
1月21日,1,抚州,6,84,62,88,14,25,0.85,47,良,195
1月21日,1,九江,7,141,107,120,9,33,0.75,41,轻度污染,307
1月21日,1,景德镇,8,61,44,54,4,15,0.78,38,良,131
1月21日,1,萍乡,9,89,65,87,16,35,1.44,39,良,206
1月21日,1,新余,10,73,53,84,12,33,1.06,45,良,167
1月21日,1,鹰潭,11,82,60,67,12,23,0.73,43,良,186
1月22日,1,南昌,1,58,42,45,4,23,0.91,35,良,132
1月22日,1,赣州,2,38,21,39,6,21,1.19,54,优,64
1月22日,1,宜春,3,85,63,70,11,18,0.84,60,良,207
1月22日,1,吉安,4,74,54,80,12,20,1.01,33,良,178
1月22日,1,上饶,5,72,52,76,9,26,0.98,26,良,172
1月22日,1,抚州,6,62,45,60,4,17,0.91,28,良,140
1月22日,1,九江,7,67,48,48,6,19,0.53,42,良,155
1月22日,1,景德镇,8,31,21,26,4,16,0.85,16,优,43
1月22日,1,萍乡,9,85,62,86,12,29,1.85,19,良,208
1月22日,1,新余,10,65,47,65,9,18,0.9,37,良,151
1月22日,1,鹰潭,11,73,53,50,15,18,0.75,23,良,175
1月23日,1,南昌,1,35,24,23,3,17,0.88,50,优,66
1月23日,1,赣州,2,59,41,58,10,14,1.42,43,良,159
1月23日,1,宜春,3,76,55,57,8,20,0.92,51,良,196
1月23日,1,吉安,4,51,32,53,8,17,1.24,31,良,136
1月23日,1,上饶,5,55,37,58,8,17,1.07,16,良,146
1月23日,1,抚州,6,41,28,37,5,17,1.18,35,优,99
1月23日,1,九江,7,62,45,45,7,16,0.57,44,良,164
1月23日,1,景德镇,8,13,6,9,4,15,1.13,18,优,6
1月23日,1,萍乡,9,43,28,39,6,25,2.05,10,优,108
1月23日,1,新余,10,31,20,30,4,19,0.98,36,优,48
1月23日,1,鹰潭,11,47,33,25,4,14,1.16,22,优,121
1月24日,1,南昌,1,40,28,28,4,15,0.74,43,优,93
1月24日,1,赣州,2,21,13,20,4,11,1.4,26,优,21
1月24日,1,宜春,3,37,25,33,13,7,0.57,62,优,83
1月24日,1,吉安,4,27,14,27,8,18,1.12,24,优,39
1月24日,1,上饶,5,28,17,25,3,8,0.6,47,优,45
1月24日,1,抚州,6,29,19,27,5,16,0.8,30,优,55
1月24日,1,九江,7,59,42,43,7,11,0.41,55,良,181
1月24日,1,景德镇,8,13,8,10,4,9,0.72,33,优,6
1月24日,1,萍乡,9,54,38,45,8,23,2.04,8,良,155
1月24日,1,新余,10,20,11,20,3,17,0.86,31,优,16
1月24日,1,鹰潭,11,24,16,16,8,10,0.72,29,优,28
1月25日,1,南昌,1,57,41,42,4,11,0.64,55,良,163
1月25日,1,赣州,2,15,8,12,5,8,1.15,42,优,8
1月25日,1,宜春,3,149,104,129,25,26,1.07,39,轻度污染,295
1月25日,1,吉安,4,37,22,37,8,12,0.83,49,优,103
1月25日,1,上饶,5,33,21,28,3,6,0.63,69,优,74
1月25日,1,抚州,6,55,39,49,6,11,0.71,51,良,157
1月25日,1,九江,7,61,43,52,7,8,0.3,58,良,172
1月25日,1,景德镇,8,22,14,15,4,6,0.55,52,优,26
1月25日,1,萍乡,9,65,47,51,5,13,1.35,22,良,188
1月25日,1,新余,10,34,23,33,4,8,0.67,55,优,83
1月25日,1,鹰潭,11,34,23,21,7,5,0.46,55,优,84
1月26日,1,南昌,1,16,8,9,2,7,0.43,50,优,45
1月26日,1,赣州,2,15,6,10,4,6,1.06,46,优,40
1月26日,1,宜春,3,67,48,52,12,20,0.93,50,良,216
1月26日,1,吉安,4,18,6,17,5,7,0.64,45,优,59
1月26日,1,上饶,5,16,5,10,3,5,0.38,49,优,44
1月26日,1,抚州,6,17,7,15,5,9,0.6,48,优,54
1月26日,1,九江,7,18,11,12,6,8,0.3,49,优,58
1月26日,1,景德镇,8,13,5,6,4,6,0.44,42,优,23
1月26日,1,萍乡,9,40,29,33,4,9,1.12,32,优,156
1月26日,1,新余,10,19,10,16,2,6,0.48,44,优,63
1月26日,1,鹰潭,11,14,5,5,5,3,0.28,44,优,28
1月27日,1,南昌,1,38,26,26,3,8,0.75,56,优,112
1月27日,1,赣州,2,19,12,16,4,4,1,51,优,40
1月27日,1,宜春,3,71,51,58,13,28,1.11,43,良,210
1月27日,1,吉安,4,34,20,34,5,6,0.75,44,优,103
1月27日,1,上饶,5,20,12,15,6,4,0.59,46,优,45
1月27日,1,抚州,6,32,22,29,5,9,0.81,54,优,95
1月27日,1,九江,7,62,45,44,7,13,0.85,48,良,183
1月27日,1,景德镇,8,16,9,11,4,6,0.73,45,优,26
1月27日,1,萍乡,9,65,47,54,6,10,1.07,41,良,192
1月27日,1,新余,10,32,21,30,3,5,0.54,44,优,97
1月27日,1,鹰潭,11,30,19,15,4,3,0.52,57,优,83
1月28日,1,南昌,1,53,37,37,4,9,0.75,58,良,140
1月28日,1,赣州,2,27,18,25,5,5,1.08,60,优,52
1月28日,1,宜春,3,62,44,52,8,24,1.07,40,良,161
1月28日,1,吉安,4,38,24,38,7,6,0.82,49,优,91
1月28日,1,上饶,5,34,23,29,4,5,0.68,50,优,77
1月28日,1,抚州,6,53,37,48,5,9,0.87,60,良,138
1月28日,1,九江,7,79,58,66,8,14,0.74,53,良,210
1月28日,1,景德镇,8,33,22,26,4,6,0.77,44,优,73
1月28日,1,萍乡,9,63,45,53,6,11,1.09,49,良,165
1月28日,1,新余,10,39,27,38,4,8,0.75,50,优,95
1月28日,1,鹰潭,11,59,42,35,3,5,0.68,53,良,151
1月29日,1,南昌,1,69,50,54,5,15,0.66,65,良,200
1月29日,1,赣州,2,35,24,31,7,5,1.03,69,优,65
1月29日,1,宜春,3,60,43,48,11,13,0.75,55,良,167
1月29日,1,吉安,4,44,28,43,7,8,0.76,64,优,99
1月29日,1,上饶,5,49,34,43,7,5,0.58,62,优,121
1月29日,1,抚州,6,62,44,57,5,10,0.73,68,良,177
1月29日,1,九江,7,77,56,64,8,16,0.59,57,良,236
1月29日,1,景德镇,8,46,32,40,4,10,0.65,42,优,109
1月29日,1,萍乡,9,64,46,55,8,14,1.35,42,良,189
1月29日,1,新余,10,49,33,49,6,11,0.79,52,优,125
1月29日,1,鹰潭,11,66,47,42,4,6,0.51,57,良,197
1月30日,1,南昌,1,66,47,51,4,18,0.65,65,良,194
1月30日,1,赣州,2,41,28,37,7,8,0.94,68,优,96
1月30日,1,宜春,3,35,23,28,7,16,0.74,41,优,60
1月30日,1,吉安,4,51,34,52,6,8,0.74,63,良,138
1月30日,1,上饶,5,62,44,57,8,8,0.57,67,良,177
1月30日,1,抚州,6,60,42,56,7,12,0.65,68,良,167
1月30日,1,九江,7,88,65,71,10,20,0.57,65,良,264
1月30日,1,景德镇,8,65,46,56,6,13,0.84,40,良,191
1月30日,1,萍乡,9,70,51,62,9,17,1.54,46,良,203
1月30日,1,新余,10,51,35,51,7,13,0.82,57,良,139
1月30日,1,鹰潭,11,65,47,45,6,7,0.42,64,良,192
1月31日,1,南昌,1,85,63,68,6,23,0.8,70,良,233
1月31日,1,赣州,2,42,29,37,21,9,0.96,69,优,60
1月31日,1,宜春,3,36,24,28,5,18,0.84,35,优,36
1月31日,1,吉安,4,53,36,53,6,9,0.73,65,良,116
1月31日,1,上饶,5,66,47,60,4,9,0.6,58,良,163
1月31日,1,抚州,6,68,49,64,5,12,0.7,76,良,168
1月31日,1,九江,7,106,79,96,9,19,0.67,69,轻度污染,281
1月31日,1,景德镇,8,62,44,53,5,10,0.66,46,良,147
1月31日,1,萍乡,9,72,52,64,15,20,2.12,54,良,191
1月31日,1,新余,10,57,40,56,8,13,0.87,61,良,129
