日期,类型,城市名,id,AQI,PM2.5,PM10,SO2,NO2,CO,O3,等级,排名
11月27日,1,吉安,4,46,23,49,11,33,0.83,4,优,188
11月27日,1,上饶,5,54,32,61,17,34,0.43,4,良,219
11月27日,1,抚州,6,34,19,34,4,23,0.72,10,优,103
11月27日,1,九江,7,26,15,15,8,21,0.74,24,优,44
11月27日,1,景德镇,8,23,12,22,5,15,0.47,12,优,26
11月27日,1,萍乡,9,32,20,32,11,22,1.01,4,优,86
11月27日,1,新余,10,39,19,41,19,31,0.7,8,优,140
11月27日,1,鹰潭,11,34,22,24,11,21,0.35,6,优,101
11月28日,1,南昌,1,61,44,57,6,28,0.73,21,良,257
11月28日,1,赣州,2,20,10,19,5,21,0.88,22,优,19
11月28日,1,宜春,3,28,16,24,5,13,0.57,38,优,63
11月28日,1,吉安,4,36,18,37,10,27,0.72,19,优,125
11月28日,1,上饶,5,21,11,21,20,24,0.46,12,优,22
11月28日,1,抚州,6,29,18,28,4,16,0.79,24,优,73
11月28日,1,九江,7,64,46,46,7,19,0.84,33,良,273
11月28日,1,景德镇,8,20,9,18,4,13,0.53,27,优,18
11月28日,1,萍乡,9,31,20,30,9,21,0.89,7,优,87
11月28日,1,新余,10,38,23,41,16,24,0.7,22,优,152
11月28日,1,鹰潭,11,21,14,12,8,18,0.39,15,优,23
11月29日,1,南昌,1,54,34,57,8,32,0.56,30,良,193
11月29日,1,赣州,2,33,21,32,5,21,0.99,18,优,51
11月29日,1,宜春,3,27,17,20,5,10,0.51,38,优,20
11月29日,1,吉安,4,58,33,66,12,35,0.74,14,良,206
11月29日,1,上饶,5,50,24,51,23,29,0.42,34,优,170
11月29日,1,抚州,6,50,27,50,6,20,0.55,28,优,168
11月29日,1,九江,7,54,38,45,9,26,0.61,39,良,192
11月29日,1,景德镇,8,41,20,42,8,19,0.45,32,优,107
11月29日,1,萍乡,9,59,39,64,17,23,0.92,23,良,212
11月29日,1,新余,10,55,30,59,23,32,0.62,20,良,196
11月29日,1,鹰潭,11,46,30,44,26,25,0.3,36,优,138
11月30日,1,南昌,1,68,48,80,9,46,0.73,19,良,249
11月30日,1,赣州,2,46,26,48,10,25,1.01,34,优,115
11月30日,1,宜春,3,37,25,33,16,19,0.92,30,优,62
11月30日,1,吉安,4,62,38,73,17,35,0.73,23,良,216
11月30日,1,上饶,5,56,29,62,14,35,0.49,21,良,173
11月30日,1,抚州,6,58,35,66,12,30,0.55,36,良,193
11月30日,1,九江,7,72,52,54,10,32,0.49,22,良,273
11月30日,1,景德镇,8,53,28,59,28,25,0.57,23,良,157
11月30日,1,萍乡,9,69,46,85,31,32,1.15,14,良,256
11月30日,1,新余,10,61,35,72,28,39,0.73,18,良,212
11月30日,1,鹰潭,11,59,42,54,24,30,0.34,27,良,197
