日期,类型,城市名,id,AQI,PM2.5,PM10,SO2,NO2,CO,O3,等级,排名
4月5日,1,萍乡,9,69,48,81,20,32,1.21,61,良,253
4月5日,1,新余,10,69,49,85,27,30,0.8,73,良,259
4月5日,1,鹰潭,11,100,75,71,47,31,0.74,68,良,345
4月6日,1,南昌,1,77,54,87,11,35,0.56,78,良,281
4月6日,1,赣州,2,47,32,44,8,19,1.1,42,优,93
4月6日,1,宜春,3,28,17,25,5,13,0.55,56,优,35
4月6日,1,吉安,4,67,49,78,20,18,0.65,53,良,236
4月6日,1,上饶,5,69,43,84,14,29,0.58,63,良,249
4月6日,1,抚州,6,67,45,70,7,22,0.63,64,良,239
4月6日,1,九江,7,59,31,69,15,35,0.59,81,良,181
4月6日,1,景德镇,8,61,39,74,13,32,0.61,50,良,199
4月6日,1,萍乡,9,78,56,88,26,31,0.95,77,良,297
4月6日,1,新余,10,78,55,96,47,30,0.77,73,良,293
4月6日,1,鹰潭,11,70,46,59,32,27,0.58,59,良,256
4月7日,1,南昌,1,76,45,102,12,58,0.65,67,良,302
4月7日,1,赣州,2,51,34,52,8,22,1.15,50,良,118
4月7日,1,宜春,3,19,11,14,4,8,0.59,57,优,7
4月7日,1,吉安,4,62,43,71,16,24,0.63,59,良,211
4月7日,1,上饶,5,56,31,61,15,29,0.51,69,良,167
4月7日,1,抚州,6,52,30,54,7,21,0.52,80,良,124
4月7日,1,九江,7,57,31,66,12,48,0.57,65,良,176
4月7日,1,景德镇,8,59,31,68,18,33,0.57,56,良,196
4月7日,1,萍乡,9,67,44,79,20,35,1.38,62,良,246
4月7日,1,新余,10,67,44,81,30,28,0.78,79,良,248
4月7日,1,鹰潭,11,58,38,59,29,28,0.51,77,良,193
4月8日,1,南昌,1,65,36,81,10,54,0.6,77,良,235
4月8日,1,赣州,2,65,43,77,16,36,1.27,51,良,228
4月8日,1,宜春,3,24,12,17,5,10,0.6,66,优,10
4月8日,1,吉安,4,61,38,71,16,40,0.63,64,良,199
4月8日,1,上饶,5,54,28,57,13,34,0.52,71,良,136
4月8日,1,抚州,6,56,32,60,9,27,0.53,89,良,157
4月8日,1,九江,7,55,25,61,14,46,0.59,70,良,145
4月8日,1,景德镇,8,62,34,73,17,33,0.56,61,良,209
4月8日,1,萍乡,9,68,43,84,21,42,1.41,69,良,258
4月8日,1,新余,10,63,38,76,28,33,0.84,80,良,219
4月8日,1,鹰潭,11,62,38,58,19,26,0.45,92,良,211
4月9日,1,南昌,1,86,47,117,13,61,0.64,79,良,327
4月9日,1,赣州,2,68,43,76,14,39,1.25,66,良,252
4月9日,1,宜春,3,27,15,22,4,12,0.59,51,优,13
4月9日,1,吉安,4,67,40,78,23,37,0.58,84,良,234
4月9日,1,上饶,5,60,31,64,13,36,0.56,78,良,192
4月9日,1,抚州,6,60,34,63,8,28,0.54,100,良,187
4月9日,1,九江,7,60,31,68,19,47,0.56,85,良,191
4月9日,1,景德镇,8,64,35,78,19,37,0.69,67,良,218
4月9日,1,萍乡,9,74,49,95,21,47,1.61,72,良,284
4月9日,1,新余,10,68,41,81,36,38,1.46,84,良,247
4月9日,1,鹰潭,11,70,44,65,15,29,0.48,96,良,264
4月10日,1,南昌,1,79,54,104,17,52,0.68,81,良,308
4月10日,1,赣州,2,74,51,97,19,52,1.32,52,良,300
4月10日,1,宜春,3,25,12,19,5,12,0.61,59,优,9
4月10日,1,吉安,4,79,53,108,23,53,0.73,48,良,309
4月10日,1,上饶,5,63,36,76,14,31,0.53,88,良,227
4月10日,1,抚州,6,63,40,75,9,32,0.6,87,良,230
4月10日,1,九江,7,85,60,90,18,46,0.79,82,良,323
4月10日,1,景德镇,8,69,42,88,17,39,0.64,60,良,267
4月10日,1,萍乡,9,81,58,106,49,59,1.65,41,良,312
4月10日,1,新余,10,72,50,93,32,46,1.03,56,良,287
4月10日,1,鹰潭,11,71,48,72,27,29,0.55,95,良,281
4月11日,1,南昌,1,34,23,29,3,15,0.49,64,优,63
4月11日,1,赣州,2,42,24,39,8,16,1.18,78,优,134
4月11日,1,宜春,3,30,16,22,5,12,0.62,68,优,31
4月11日,1,吉安,4,39,23,39,9,16,0.62,79,优,106
4月11日,1,上饶,5,50,30,58,9,22,0.61,56,优,187
4月11日,1,抚州,6,35,21,31,5,11,0.6,82,优,74
4月11日,1,九江,7,35,24,29,7,18,0.46,58,优,70
4月11日,1,景德镇,8,31,19,30,5,12,0.49,69,优,35
4月11日,1,萍乡,9,32,21,27,8,20,1.09,21,优,39
4月11日,1,新余,10,31,19,30,8,15,0.62,76,优,34
4月11日,1,鹰潭,11,56,39,25,9,15,0.48,79,良,221
4月12日,1,南昌,1,47,31,48,6,21,0.27,97,优,142
4月12日,1,赣州,2,30,14,24,8,11,1,93,优,42
4月12日,1,宜春,3,36,21,30,4,15,0.67,69,优,77
4月12日,1,吉安,4,37,18,36,8,14,0.48,90,优,87
4月12日,1,上饶,5,38,22,38,6,9,0.5,93,优,89
4月12日,1,抚州,6,42,26,41,7,13,0.48,104,优,111
4月12日,1,九江,7,57,38,54,11,24,0.58,87,良,200
4月12日,1,景德镇,8,49,31,52,17,20,0.53,77,优,157
4月12日,1,萍乡,9,49,31,46,10,16,0.89,72,优,154
4月12日,1,新余,10,36,19,35,11,16,0.59,77,优,75
4月12日,1,鹰潭,11,46,30,33,8,12,0.33,104,优,134
4月13日,1,南昌,1,60,33,69,10,42,0.34,81,良,192
4月13日,1,赣州,2,47,26,45,16,28,1.06,78,优,89
4月13日,1,宜春,3,33,19,29,5,18,0.65,60,优,16
4月13日,1,吉安,4,50,26,52,17,23,0.45,87,优,107
4月13日,1,上饶,5,54,33,56,32,22,0.54,94,良,143
4月13日,1,抚州,6,49,28,50,9,18,0.48,99,优,105
4月13日,1,九江,7,55,33,57,16,31,0.59,96,良,153
4月13日,1,景德镇,8,63,37,76,23,34,0.56,59,良,212
4月13日,1,萍乡,9,56,30,60,13,32,1.05,76,良,161
4月13日,1,新余,10,48,24,48,14,17,0.56,103,优,96
4月13日,1,鹰潭,11,52,31,48,12,18,0.37,104,良,126
4月14日,1,南昌,1,83,48,115,24,77,0.47,39,良,278
4月14日,1,赣州,2,60,37,70,23,48,1.22,39,良,155
4月14日,1,宜春,3,32,16,23,4,10,0.44,73,优,17
4月14日,1,吉安,4,57,32,64,20,34,0.47,62,良,136
4月14日,1,上饶,5,66,42,80,23,47,0.64,42,良,199
4月14日,1,抚州,6,56,30,61,8,31,0.53,71,良,129
4月14日,1,九江,7,54,29,58,18,49,0.6,60,良,112
4月14日,1,景德镇,8,65,38,80,21,43,0.62,40,良,193
4月14日,1,萍乡,9,60,30,70,23,44,1.37,49,良,162
4月14日,1,新余,10,57,32,65,33,36,0.93,60,良,135
4月14日,1,鹰潭,11,64,43,70,24,29,0.5,65,良,184
