日期,类型,城市名,id,AQI,PM2.5,PM10,SO2,NO2,CO,O3,等级,排名
3月10日,1,抚州,6,50,35,47,5,13,0.82,90,优,190
3月10日,1,九江,7,82,60,70,11,22,0.73,78,良,332
3月10日,1,景德镇,8,56,39,52,12,18,0.79,67,良,222
3月10日,1,萍乡,9,55,37,52,9,17,0.93,60,良,220
3月10日,1,新余,10,35,20,33,6,12,0.68,84,优,96
3月10日,1,鹰潭,11,79,58,46,5,17,0.66,83,良,319
3月11日,1,南昌,1,66,47,72,7,44,0.84,57,良,235
3月11日,1,赣州,2,49,33,48,8,23,1.15,51,优,121
3月11日,1,宜春,3,26,13,20,5,6,0.72,70,优,14
3月11日,1,吉安,4,53,34,56,15,23,0.72,57,良,143
3月11日,1,上饶,5,49,31,50,13,24,0.87,54,优,119
3月11日,1,抚州,6,50,34,52,5,20,0.84,63,优,125
3月11日,1,九江,7,70,49,77,11,37,0.63,57,良,256
3月11日,1,景德镇,8,46,29,47,9,21,0.74,48,优,104
3月11日,1,萍乡,9,66,47,66,21,36,1.63,33,良,236
3月11日,1,新余,10,59,40,66,23,32,0.85,47,良,185
3月11日,1,鹰潭,11,55,36,50,17,20,0.77,64,良,159
3月12日,1,南昌,1,52,36,47,6,29,0.7,45,良,122
3月12日,1,赣州,2,33,23,31,3,22,1.22,46,优,44
3月12日,1,宜春,3,34,22,31,6,5,0.9,73,优,48
3月12日,1,吉安,4,34,18,34,7,19,0.67,55,优,50
3月12日,1,上饶,5,54,35,56,12,29,0.86,29,良,142
3月12日,1,抚州,6,40,26,39,5,18,0.78,46,优,71
3月12日,1,九江,7,62,42,64,10,37,0.52,39,良,190
3月12日,1,景德镇,8,54,35,59,12,27,0.77,24,良,145
3月12日,1,萍乡,9,34,24,29,10,21,0.95,38,优,51
3月12日,1,新余,10,31,19,31,5,16,0.61,55,优,38
3月12日,1,鹰潭,11,52,37,34,20,20,0.7,42,良,128
3月13日,1,南昌,1,44,28,45,4,20,0.61,62,优,132
3月13日,1,赣州,2,19,11,18,4,13,1.19,32,优,8
3月13日,1,宜春,3,22,7,14,6,5,0.78,68,优,12
3月13日,1,吉安,4,42,25,44,10,24,0.76,27,优,127
3月13日,1,上饶,5,43,27,43,5,22,0.74,30,优,130
3月13日,1,抚州,6,39,24,38,6,16,0.75,44,优,112
3月13日,1,九江,7,60,42,51,8,24,0.47,48,良,227
3月13日,1,景德镇,8,45,29,45,6,15,0.7,38,优,139
3月13日,1,萍乡,9,48,31,43,14,21,1.14,21,优,164
3月13日,1,新余,10,49,29,53,18,25,0.91,31,优,177
3月13日,1,鹰潭,11,47,33,32,24,23,0.74,30,优,158
3月14日,1,南昌,1,55,27,65,5,22,0.47,79,良,216
3月14日,1,赣州,2,49,31,51,8,14,1.1,82,优,168
3月14日,1,宜春,3,24,14,18,5,9,0.55,66,优,14
3月14日,1,吉安,4,58,31,66,10,22,0.61,70,良,232
3月14日,1,上饶,5,52,26,55,9,22,0.68,52,良,192
3月14日,1,抚州,6,48,24,54,5,16,0.53,77,优,158
3月14日,1,九江,7,57,33,65,9,19,0.33,75,良,226
3月14日,1,景德镇,8,48,24,52,10,15,0.52,65,优,154
3月14日,1,萍乡,9,87,63,106,15,23,1.15,59,良,346
3月14日,1,新余,10,56,29,63,12,18,0.65,73,良,224
3月14日,1,鹰潭,11,51,26,45,9,14,0.56,69,良,183
3月15日,1,南昌,1,79,34,109,12,52,0.45,61,良,339
3月15日,1,赣州,2,61,33,72,10,29,1.03,60,良,202
3月15日,1,宜春,3,23,12,19,5,8,0.52,67,优,7
3月15日,1,吉安,4,66,30,81,19,30,0.48,63,良,242
3月15日,1,上饶,5,58,28,67,17,24,0.53,70,良,174
3月15日,1,抚州,6,66,28,83,10,18,0.43,86,良,244
3月15日,1,九江,7,71,34,93,11,37,0.45,71,良,294
3月15日,1,景德镇,8,73,40,96,18,31,0.58,56,良,315
3月15日,1,萍乡,9,68,41,86,19,27,1.28,60,良,268
3月15日,1,新余,10,63,30,76,16,28,0.75,66,良,219
3月15日,1,鹰潭,11,60,29,70,11,14,0.4,84,良,191
3月16日,1,南昌,1,86,41,121,11,57,0.54,37,良,341
3月16日,1,赣州,2,66,38,82,16,40,1.08,31,良,245
3月16日,1,宜春,3,26,14,20,5,7,0.54,77,优,19
3月16日,1,吉安,4,70,38,89,22,39,0.51,43,良,270
3月16日,1,上饶,5,66,36,82,17,42,0.67,44,良,247
3月16日,1,抚州,6,71,41,93,14,41,0.63,35,良,276
3月16日,1,九江,7,80,52,109,16,54,0.69,37,良,328
3月16日,1,景德镇,8,76,44,101,13,39,0.63,38,良,312
3月16日,1,萍乡,9,71,43,93,42,42,1.2,50,良,284
3月16日,1,新余,10,73,40,97,41,47,0.69,41,良,290
3月16日,1,鹰潭,11,74,51,83,28,34,0.59,42,良,305
3月17日,1,南昌,1,82,55,112,17,50,0.66,32,良,321
3月17日,1,赣州,2,45,28,46,8,17,1.02,41,优,82
3月17日,1,宜春,3,47,28,52,6,13,0.68,86,优,90
3月17日,1,吉安,4,62,40,74,12,27,0.62,46,良,210
3月17日,1,上饶,5,70,47,89,29,42,0.7,30,良,273
3月17日,1,抚州,6,70,49,82,19,27,0.66,34,良,270
3月17日,1,九江,7,70,43,89,14,35,0.47,63,良,271
3月17日,1,景德镇,8,65,37,79,19,29,0.62,46,良,235
3月17日,1,萍乡,9,65,46,73,17,29,1,41,良,237
3月17日,1,新余,10,69,45,85,19,35,0.91,26,良,262
3月17日,1,鹰潭,11,86,63,70,14,32,0.63,21,良,334
3月18日,1,南昌,1,80,57,95,22,41,0.87,36,良,259
3月18日,1,赣州,2,39,26,37,5,20,1.07,48,优,47
3月18日,1,宜春,3,49,34,44,6,15,0.88,68,优,92
3月18日,1,吉安,4,52,33,56,11,19,0.62,60,良,107
3月18日,1,上饶,5,54,34,60,16,23,0.61,55,良,114
3月18日,1,抚州,6,48,28,49,5,15,0.62,66,优,85
3月18日,1,九江,7,69,49,80,15,30,0.57,66,良,201
3月18日,1,景德镇,8,81,58,94,21,28,0.72,49,良,268
3月18日,1,萍乡,9,56,36,59,13,16,1.09,62,良,127
3月18日,1,新余,10,56,34,62,17,17,1,54,良,123
3月18日,1,鹰潭,11,51,33,40,7,17,0.47,57,良,103
3月19日,1,南昌,1,68,41,86,19,45,0.61,64,良,230
3月19日,1,赣州,2,35,23,33,4,27,1.2,17,优,62
3月19日,1,宜春,3,30,17,20,5,8,0.72,67,优,37
3月19日,1,吉安,4,49,29,51,17,17,0.67,47,优,142
3月19日,1,上饶,5,54,32,59,37,27,0.74,58,良,159
3月19日,1,抚州,6,49,29,52,7,25,0.73,57,优,141
3月19日,1,九江,7,79,42,105,14,34,0.48,82,良,274
3月19日,1,景德镇,8,72,49,89,20,34,0.72,53,良,244
3月19日,1,萍乡,9,50,28,53,16,25,1.21,51,优,144
3月19日,1,新余,10,49,28,52,15,22,0.85,56,优,138
3月19日,1,鹰潭,11,45,30,43,10,21,0.56,60,优,118
3月20日,1,南昌,1,90,41,131,17,56,0.71,64,良,299
3月20日,1,赣州,2,37,21,38,8,23,1.15,50,优,44
3月20日,1,宜春,3,26,13,20,5,10,0.63,60,优,16
3月20日,1,吉安,4,40,21,40,12,18,0.74,50,优,51
3月20日,1,上饶,5,64,33,79,13,24,0.65,66,良,178
3月20日,1,抚州,6,47,27,50,5,20,0.64,59,优,87
3月20日,1,九江,7,78,39,104,16,32,0.48,82,良,247
3月20日,1,景德镇,8,73,47,97,17,35,0.69,61,良,231
3月20日,1,萍乡,9,59,34,68,24,38,1.72,46,良,145
3月20日,1,新余,10,50,28,53,16,26,1.13,52,优,99
3月20日,1,鹰潭,11,53,33,49,24,15,0.56,71,良,108
3月21日,1,南昌,1,54,27,65,10,37,0.61,37,良,130
3月21日,1,赣州,2,26,15,26,6,9,0.98,51,优,19
3月21日,1,宜春,3,27,14,22,5,10,0.55,61,优,23
3月21日,1,吉安,4,41,18,41,14,10,0.59,60,优,73
3月21日,1,上饶,5,46,27,47,12,21,0.67,39,优,95
3月21日,1,抚州,6,36,20,36,5,13,0.63,52,优,55
3月21日,1,九江,7,54,38,52,13,32,0.49,44,良,133
3月21日,1,景德镇,8,65,38,82,15,33,0.68,30,良,204
3月21日,1,萍乡,9,51,27,54,30,35,1.35,36,良,123
3月21日,1,新余,10,48,25,49,27,23,1,47,优,109
3月21日,1,鹰潭,11,47,33,38,26,12,0.57,52,优,97
3月22日,1,南昌,1,28,15,27,5,21,0.52,58,优,29
3月22日,1,赣州,2,37,22,37,7,11,0.91,69,优,62
3月22日,1,宜春,3,21,8,14,4,7,0.55,65,优,6
3月22日,1,吉安,4,38,20,39,16,12,0.6,56,优,75
3月22日,1,上饶,5,46,27,46,12,22,0.78,37,优,121
3月22日,1,抚州,6,32,19,32,7,13,0.64,53,优,39
3月22日,1,九江,7,53,38,45,9,15,0.5,73,良,162
3月22日,1,景德镇,8,35,17,36,9,16,0.6,48,优,52
3月22日,1,萍乡,9,26,13,26,12,18,1.04,40,优,20
3月22日,1,新余,10,40,23,41,17,23,0.84,41,优,88
3月22日,1,鹰潭,11,38,26,25,7,12,0.49,61,优,78
3月23日,1,南昌,1,76,48,100,7,26,0.75,59,良,309
3月23日,1,赣州,2,33,20,32,8,19,0.98,50,优,52
3月23日,1,宜春,3,23,8,16,4,7,0.48,64,优,8
3月23日,1,吉安,4,43,27,44,11,14,0.79,65,优,105
3月23日,1,上饶,5,53,30,59,6,15,0.59,70,良,166
3月23日,1,抚州,6,64,46,74,6,15,0.83,54,良,233
3月23日,1,九江,7,75,47,91,13,27,0.54,68,良,306
3月23日,1,景德镇,8,49,33,49,7,12,0.7,49,优,140
3月23日,1,萍乡,9,46,31,46,13,17,1.25,52,优,120
3月23日,1,新余,10,68,47,79,26,25,0.86,52,良,258
3月23日,1,鹰潭,11,64,44,47,20,17,0.62,60,良,230
3月24日,1,南昌,1,66,38,82,15,38,0.74,38,良,243
3月24日,1,赣州,2,39,24,39,9,25,1.09,32,优,61
3月24日,1,宜春,3,29,17,23,5,14,0.53,59,优,21
3月24日,1,吉安,4,57,38,63,15,16,0.8,43,良,178
3月24日,1,上饶,5,54,29,59,11,26,0.61,57,良,161
3月24日,1,抚州,6,58,37,65,10,22,0.7,38,良,187
3月24日,1,九江,7,62,43,65,14,35,0.52,37,良,213
3月24日,1,景德镇,8,51,29,54,11,19,0.57,49,良,139
3月24日,1,萍乡,9,57,40,59,23,24,1.45,34,良,176
3月24日,1,新余,10,64,45,75,31,30,0.85,33,良,228
3月24日,1,鹰潭,11,62,40,63,36,31,0.75,49,良,214
3月25日,1,南昌,1,66,41,82,12,48,0.75,26,良,247
3月25日,1,赣州,2,47,27,48,9,20,1.07,43,优,124
3月25日,1,宜春,3,43,26,40,13,18,1.01,78,优,103
3月25日,1,吉安,4,47,25,48,16,15,0.64,58,优,122
3月25日,1,上饶,5,58,34,64,17,35,0.73,50,良,199
3月25日,1,抚州,6,39,24,39,5,15,0.59,55,优,77
3月25日,1,九江,7,63,45,56,12,32,0.48,35,良,226
3月25日,1,景德镇,8,45,25,46,9,22,0.62,45,优,110
3月25日,1,萍乡,9,52,35,52,23,27,1.81,29,良,156
3月25日,1,新余,10,59,40,66,23,26,0.98,48,良,204
3月25日,1,鹰潭,11,66,47,58,36,25,0.84,50,良,243
3月26日,1,南昌,1,44,27,45,11,35,0.51,39,优,157
3月26日,1,赣州,2,41,22,39,12,21,0.97,70,优,139
3月26日,1,宜春,3,41,24,42,8,11,0.69,76,优,131
3月26日,1,吉安,4,38,20,38,14,18,0.54,61,优,102
3月26日,1,上饶,5,50,30,52,15,27,0.65,40,优,202
3月26日,1,抚州,6,36,20,36,5,13,0.48,67,优,81
3月26日,1,九江,7,41,26,38,11,17,0.41,60,优,140
3月26日,1,景德镇,8,38,23,37,9,22,0.67,32,优,105
3月26日,1,萍乡,9,40,22,38,20,29,1.65,36,优,128
3月26日,1,新余,10,43,26,45,38,21,0.98,58,优,150
3月26日,1,鹰潭,11,51,35,44,27,24,0.66,47,良,210
3月27日,1,南昌,1,23,13,22,4,17,0.41,47,优,76
3月27日,1,赣州,2,37,22,38,8,25,1.02,25,优,222
3月27日,1,宜春,3,27,8,27,4,6,0.4,59,优,112
3月27日,1,吉安,4,34,17,34,13,25,0.65,28,优,194
3月27日,1,上饶,5,32,17,32,4,13,0.51,63,优,168
3月27日,1,抚州,6,24,13,24,5,12,0.43,53,优,82
3月27日,1,九江,7,22,10,20,8,13,0.4,51,优,58
3月27日,1,景德镇,8,20,10,18,5,10,0.53,37,优,36
3月27日,1,萍乡,9,21,11,20,12,19,1.07,26,优,56
3月27日,1,新余,10,29,15,29,14,18,0.54,46,优,136
3月27日,1,鹰潭,11,32,22,19,20,14,0.6,47,优,176
3月28日,1,南昌,1,23,11,15,4,13,0.31,67,优,89
3月28日,1,赣州,2,20,9,16,5,9,0.85,56,优,50
3月28日,1,宜春,3,23,10,20,6,7,0.54,63,优,98
3月28日,1,吉安,4,23,8,22,9,13,0.46,63,优,85
3月28日,1,上饶,5,20,7,16,5,10,0.4,59,优,46
3月28日,1,抚州,6,22,6,16,5,8,0.32,68,优,76
3月28日,1,九江,7,23,8,14,7,10,0.46,72,优,88
3月28日,1,景德镇,8,20,7,11,5,6,0.25,62,优,38
3月28日,1,萍乡,9,26,14,25,8,14,1.09,40,优,115
3月28日,1,新余,10,23,8,17,10,11,0.37,70,优,93
3月28日,1,鹰潭,11,18,3,7,9,11,0.34,57,优,21
3月29日,1,南昌,1,17,9,12,3,16,0.28,48,优,23
3月29日,1,赣州,2,21,11,17,7,10,0.87,54,优,60
3月29日,1,宜春,3,52,33,54,7,14,0.65,78,良,251
3月29日,1,吉安,4,19,7,19,8,16,0.42,45,优,41
3月29日,1,上饶,5,25,13,25,10,17,0.42,40,优,81
3月29日,1,抚州,6,19,9,18,6,14,0.45,47,优,42
3月29日,1,九江,7,24,16,17,7,15,0.69,51,优,75
3月29日,1,景德镇,8,16,8,12,5,9,0.31,45,优,14
3月29日,1,萍乡,9,19,12,18,7,16,0.74,37,优,38
3月29日,1,新余,10,27,15,24,12,16,0.44,46,优,99
3月29日,1,鹰潭,11,20,11,13,11,17,0.49,46,优,51
3月30日,1,南昌,1,29,20,25,5,19,0.45,53,优,101
3月30日,1,赣州,2,13,5,11,2,13,0.97,36,优,15
3月30日,1,宜春,3,66,39,83,6,19,0.75,73,良,266
3月30日,1,吉安,4,20,7,20,9,18,0.48,36,优,38
3月30日,1,上饶,5,22,11,21,21,19,0.48,25,优,49
3月30日,1,抚州,6,20,9,16,5,11,0.48,55,优,36
3月30日,1,九江,7,31,21,21,7,15,0.66,52,优,115
3月30日,1,景德镇,8,17,9,16,6,12,0.36,38,优,26
3月30日,1,萍乡,9,27,17,24,9,18,0.87,23,优,89
3月30日,1,新余,10,27,15,26,13,19,0.56,40,优,92
3月30日,1,鹰潭,11,24,14,15,13,12,0.47,43,优,68
3月31日,1,南昌,1,40,27,38,5,31,0.51,33,优,148
3月31日,1,赣州,2,16,8,15,3,12,1.01,38,优,11
3月31日,1,宜春,3,44,27,45,5,20,0.7,64,优,173
3月31日,1,吉安,4,34,18,34,11,22,0.7,33,优,108
3月31日,1,上饶,5,28,16,27,8,24,0.53,15,优,58
3月31日,1,抚州,6,26,17,25,9,19,0.53,38,优,47
3月31日,1,九江,7,61,44,49,9,24,0.73,29,良,240
3月31日,1,景德镇,8,22,14,20,10,17,0.57,19,优,29
3月31日,1,萍乡,9,41,27,37,10,21,0.96,28,优,153
3月31日,1,新余,10,33,21,33,11,19,0.63,41,优,101
3月31日,1,鹰潭,11,32,21,17,14,19,0.64,28,优,93
